"search_result_id","search_id","hotel_id","room_id","result_score","result_rank","price_rank","data_origin"
"XE7zdgxZ2jP","QeRkwNN3Mk","H0091","R0091_1","0.0","149","180","실제 노출 로그 / 점수·순위는 실험용"
"XEKYjNLQhBG","QeRkwNN3Mk","H0035","R0035_1","0.0","150","148","실제 노출 로그 / 점수·순위는 실험용"
"XE1IsMYMVV1","QeRkwNN3Mk","H0175","R0175_1","0.0","151","131","실제 노출 로그 / 점수·순위는 실험용"
"XE78aJqYBxj","QeRkwNN3Mk","H0119","R0119_1","0.0","152","100","실제 노출 로그 / 점수·순위는 실험용"
"XEWQYlLiscN","QeRkwNN3Mk","H0063","R0063_1","0.0","153","68","실제 노출 로그 / 점수·순위는 실험용"
"XENasweQIZI","QeRkwNN3Mk","H0007","R0007_1","0.0","154","34","실제 노출 로그 / 점수·순위는 실험용"
"XEhg861BDL6","QeRkwNN3Mk","H0146","R0146_1","0.0","155","9","실제 노출 로그 / 점수·순위는 실험용"
"XENf5DxaEjs","QeRkwNN3Mk","H0090","R0090_1","0.0","156","176","실제 노출 로그 / 점수·순위는 실험용"
"XEX6yqeGz36","QeRkwNN3Mk","H0034","R0034_1","0.0","157","144","실제 노출 로그 / 점수·순위는 실험용"
"XE1rNsmLcL3","QeRkwNN3Mk","H0174","R0174_1","0.0","158","127","실제 노출 로그 / 점수·순위는 실험용"
"XE5hNJfkWTP","QeRkwNN3Mk","H0118","R0118_1","0.0","159","96","실제 노출 로그 / 점수·순위는 실험용"
"XEKYpAQGYJR","QeRkwNN3Mk","H0062","R0062_1","0.0","160","64","실제 노출 로그 / 점수·순위는 실험용"
"XEdLsOuv3C0","QeRkwNN3Mk","H0006","R0006_1","0.0","161","29","실제 노출 로그 / 점수·순위는 실험용"
"XE974ZJm0Lf","QeRkwNN3Mk","H0145","R0145_1","0.0","162","4","실제 노출 로그 / 점수·순위는 실험용"
"XEMmudSIbQq","QeRkwNN3Mk","H0089","R0089_1","0.0","163","172","실제 노출 로그 / 점수·순위는 실험용"
"XEujab7Bm5g","QeRkwNN3Mk","H0033","R0033_1","0.0","164","140","실제 노출 로그 / 점수·순위는 실험용"
"XErDUnqpuSa","QeRkwNN3Mk","H0173","R0173_1","0.0","165","123","실제 노출 로그 / 점수·순위는 실험용"
"XE9P1k7rvyl","QeRkwNN3Mk","H0117","R0117_1","0.0","166","92","실제 노출 로그 / 점수·순위는 실험용"
"XEqAsQOKZy8","QeRkwNN3Mk","H0061","R0061_1","0.0","167","60","실제 노출 로그 / 점수·순위는 실험용"
"XEnDoSHqGXB","QeRkwNN3Mk","H0005","R0005_1","0.0","168","24","실제 노출 로그 / 점수·순위는 실험용"
"XEvTlwLG05M","QeRkwNN3Mk","H0200","R0200_1","0.0","169","40","실제 노출 로그 / 점수·순위는 실험용"
"XEGmdSdxPhS","QeRkwNN3Mk","H0144","R0144_1","0.0","170","200","실제 노출 로그 / 점수·순위는 실험용"
"XEXDB6yX92e","QeRkwNN3Mk","H0088","R0088_1","0.0","171","168","실제 노출 로그 / 점수·순위는 실험용"
"XEy93wI36qw","QeRkwNN3Mk","H0032","R0032_1","0.0","172","136","실제 노출 로그 / 점수·순위는 실험용"
"XEjYLcQvBDX","QeRkwNN3Mk","H0172","R0172_1","0.0","173","120","실제 노출 로그 / 점수·순위는 실험용"
"XENstkgrbDo","QeRkwNN3Mk","H0116","R0116_1","0.0","174","88","실제 노출 로그 / 점수·순위는 실험용"
"XEuFBQpDKyR","QeRkwNN3Mk","H0060","R0060_1","0.0","175","56","실제 노출 로그 / 점수·순위는 실험용"
"XE4VD900bui","QeRkwNN3Mk","H0004","R0004_1","0.0","176","20","실제 노출 로그 / 점수·순위는 실험용"
"XE6V7jz1g1F","QeRkwNN3Mk","H0199","R0199_1","0.0","177","35","실제 노출 로그 / 점수·순위는 실험용"
"XEDRC71xBVB","QeRkwNN3Mk","H0143","R0143_1","0.0","178","196","실제 노출 로그 / 점수·순위는 실험용"
"XElPkE9vDBz","QeRkwNN3Mk","H0087","R0087_1","0.0","179","164","실제 노출 로그 / 점수·순위는 실험용"
"XE71ZTZvFos","QeRkwNN3Mk","H0031","R0031_1","0.0","180","132","실제 노출 로그 / 점수·순위는 실험용"
"XE0F0K80E4D","QeRkwNN3Mk","H0171","R0171_1","0.0","181","116","실제 노출 로그 / 점수·순위는 실험용"
"XE2zmFp2NkP","QeRkwNN3Mk","H0115","R0115_1","0.0","182","84","실제 노출 로그 / 점수·순위는 실험용"
"XEVE6A69gKh","QeRkwNN3Mk","H0059","R0059_1","0.0","183","52","실제 노출 로그 / 점수·순위는 실험용"
"XECrJ1Gg1n5","QeRkwNN3Mk","H0003","R0003_1","0.0","184","15","실제 노출 로그 / 점수·순위는 실험용"
"XEyR1XhJ9XB","QeRkwNN3Mk","H0198","R0198_1","0.0","185","30","실제 노출 로그 / 점수·순위는 실험용"
"XEUZOK0qK2w","QeRkwNN3Mk","H0142","R0142_1","0.0","186","192","실제 노출 로그 / 점수·순위는 실험용"
"XEEw3zEcBHl","QeRkwNN3Mk","H0086","R0086_1","0.0","187","160","실제 노출 로그 / 점수·순위는 실험용"
"XEnH8K4j5l5","QeRkwNN3Mk","H0030","R0030_1","0.0","188","128","실제 노출 로그 / 점수·순위는 실험용"
"XEF2A0UrNyW","QeRkwNN3Mk","H0170","R0170_1","0.0","189","112","실제 노출 로그 / 점수·순위는 실험용"
"XEo6qZOivnc","QeRkwNN3Mk","H0114","R0114_1","0.0","190","80","실제 노출 로그 / 점수·순위는 실험용"
"XEuy31O7ddR","QeRkwNN3Mk","H0058","R0058_1","0.0","191","48","실제 노출 로그 / 점수·순위는 실험용"
"XEwEQSm41Kz","QeRkwNN3Mk","H0002","R0002_1","0.0","192","10","실제 노출 로그 / 점수·순위는 실험용"
"XEmrXjqtgtE","QeRkwNN3Mk","H0197","R0197_1","0.0","193","25","실제 노출 로그 / 점수·순위는 실험용"
"XEmiUaow37E","QeRkwNN3Mk","H0141","R0141_1","0.0","194","188","실제 노출 로그 / 점수·순위는 실험용"
"XEzQ1jCDArR","QeRkwNN3Mk","H0085","R0085_1","0.0","195","156","실제 노출 로그 / 점수·순위는 실험용"
"XEm2GFuseRL","QeRkwNN3Mk","H0029","R0029_1","0.0","196","124","실제 노출 로그 / 점수·순위는 실험용"
"XErwLRJ4nRe","QeRkwNN3Mk","H0169","R0169_1","0.0","197","108","실제 노출 로그 / 점수·순위는 실험용"
"XEzFLzNBr4s","QeRkwNN3Mk","H0113","R0113_1","0.0","198","76","실제 노출 로그 / 점수·순위는 실험용"
"XEWF2v0dVzt","QeRkwNN3Mk","H0057","R0057_1","0.0","199","44","실제 노출 로그 / 점수·순위는 실험용"
"XEnWaMr1RTr","QeRkwNN3Mk","H0001","R0001_1","0.0","200","5","실제 노출 로그 / 점수·순위는 실험용"
"XECh7VHQkVH","Q333t6naRT","H0196","R0196_1","100.0","1","10","실제 노출 로그 / 점수·순위는 실험용"
"XE6dUIkYSN1","Q333t6naRT","H0195","R0195_1","99.0","2","7","실제 노출 로그 / 점수·순위는 실험용"
"XE8J1tt6EIp","Q333t6naRT","H0194","R0194_1","98.0","3","4","실제 노출 로그 / 점수·순위는 실험용"
"XEnjBYDxFkH","Q333t6naRT","H0193","R0193_1","97.0","4","1","실제 노출 로그 / 점수·순위는 실험용"
"XERNS72TGxR","Q333t6naRT","H0102","R0102_1","96.0","5","16","실제 노출 로그 / 점수·순위는 실험용"
"XERKgrMAhIu","Q333t6naRT","H0101","R0101_1","95.0","6","13","실제 노출 로그 / 점수·순위는 실험용"
"XE8wwqanFkC","Q333t6naRT","H0100","R0100_1","94.0","7","11","실제 노출 로그 / 점수·순위는 실험용"
"XEXce42UK8p","Q333t6naRT","H0099","R0099_1","93.0","8","8","실제 노출 로그 / 점수·순위는 실험용"
"XEx5o4UrKMx","Q333t6naRT","H0098","R0098_1","92.0","9","5","실제 노출 로그 / 점수·순위는 실험용"
"XEfdCNJxZE2","Q333t6naRT","H0097","R0097_1","91.0","10","2","실제 노출 로그 / 점수·순위는 실험용"
"XEtTgsy6Cg1","Q333t6naRT","H0006","R0006_1","90.0","11","17","실제 노출 로그 / 점수·순위는 실험용"
"XEjVZ46leBG","Q333t6naRT","H0005","R0005_1","89.0","12","14","실제 노출 로그 / 점수·순위는 실험용"
"XEfdedS5hZd","Q333t6naRT","H0004","R0004_1","88.0","13","12","실제 노출 로그 / 점수·순위는 실험용"
"XEbjoeKTK1B","Q333t6naRT","H0003","R0003_1","87.0","14","9","실제 노출 로그 / 점수·순위는 실험용"
"XEj6uUdHEgC","Q333t6naRT","H0198","R0198_1","86.0","15","18","실제 노출 로그 / 점수·순위는 실험용"
"XEggw5KVk6Q","Q333t6naRT","H0002","R0002_1","85.0","16","6","실제 노출 로그 / 점수·순위는 실험용"
"XEGJRPQN2IZ","Q333t6naRT","H0197","R0197_1","84.0","17","15","실제 노출 로그 / 점수·순위는 실험용"
"XE4cLbr03VX","Q333t6naRT","H0001","R0001_1","83.0","18","3","실제 노출 로그 / 점수·순위는 실험용"
"XEr0orQfhiO","QdPLnzMcro","H0196","R0196_1","100.0","1","16","실제 노출 로그 / 점수·순위는 실험용"
"XE28KSQsJ90","QdPLnzMcro","H0140","R0140_1","99.0","2","181","실제 노출 로그 / 점수·순위는 실험용"
"XEib4U39DnV","QdPLnzMcro","H0084","R0084_1","98.0","3","149","실제 노출 로그 / 점수·순위는 실험용"
"XE91cEpXKJR","QdPLnzMcro","H0028","R0028_1","97.0","4","117","실제 노출 로그 / 점수·순위는 실험용"
"XEZHSjx7uhv","QdPLnzMcro","H0168","R0168_1","96.0","5","101","실제 노출 로그 / 점수·순위는 실험용"
"XEexDrX5xQq","QdPLnzMcro","H0112","R0112_1","95.0","6","69","실제 노출 로그 / 점수·순위는 실험용"
"XEg10Wdo6aQ","QdPLnzMcro","H0056","R0056_1","94.0","7","36","실제 노출 로그 / 점수·순위는 실험용"
"XE1IgICf368","QdPLnzMcro","H0195","R0195_1","93.0","8","11","실제 노출 로그 / 점수·순위는 실험용"
"XEBit45oMhj","QdPLnzMcro","H0139","R0139_1","92.0","9","177","실제 노출 로그 / 점수·순위는 실험용"
"XENgRqo5ixI","QdPLnzMcro","H0083","R0083_1","91.0","10","145","실제 노출 로그 / 점수·순위는 실험용"
"XE9DPaYp4Pz","QdPLnzMcro","H0027","R0027_1","90.0","11","113","실제 노출 로그 / 점수·순위는 실험용"
"XEwwpmYGVzy","QdPLnzMcro","H0167","R0167_1","89.0","12","97","실제 노출 로그 / 점수·순위는 실험용"
"XEgZrhAfS7i","QdPLnzMcro","H0111","R0111_1","88.0","13","65","실제 노출 로그 / 점수·순위는 실험용"
"XEAZLN74AdN","QdPLnzMcro","H0055","R0055_1","87.0","14","31","실제 노출 로그 / 점수·순위는 실험용"
"XEkQXut3v9J","QdPLnzMcro","H0194","R0194_1","86.0","15","6","실제 노출 로그 / 점수·순위는 실험용"
"XENxULEPd5I","QdPLnzMcro","H0138","R0138_1","85.0","16","173","실제 노출 로그 / 점수·순위는 실험용"
"XEIX4J3Vld1","QdPLnzMcro","H0082","R0082_1","84.0","17","141","실제 노출 로그 / 점수·순위는 실험용"
"XETZ9KiGYVf","QdPLnzMcro","H0026","R0026_1","83.0","18","109","실제 노출 로그 / 점수·순위는 실험용"
"XEGle5xZ52j","QdPLnzMcro","H0166","R0166_1","82.0","19","93","실제 노출 로그 / 점수·순위는 실험용"
"XEfSegSUCV8","QdPLnzMcro","H0110","R0110_1","81.0","20","61","실제 노출 로그 / 점수·순위는 실험용"
"XE1WzrXvAb5","QdPLnzMcro","H0054","R0054_1","80.0","21","26","실제 노출 로그 / 점수·순위는 실험용"
"XEPu4UDvxR3","QdPLnzMcro","H0193","R0193_1","79.0","22","1","실제 노출 로그 / 점수·순위는 실험용"
"XE6AMZLmaV3","QdPLnzMcro","H0137","R0137_1","78.0","23","169","실제 노출 로그 / 점수·순위는 실험용"
"XEjb9ZKU0Zm","QdPLnzMcro","H0081","R0081_1","77.0","24","137","실제 노출 로그 / 점수·순위는 실험용"
"XEfiQf5McMW","QdPLnzMcro","H0025","R0025_1","76.0","25","105","실제 노출 로그 / 점수·순위는 실험용"
"XEy5ULjZLIi","QdPLnzMcro","H0165","R0165_1","75.0","26","89","실제 노출 로그 / 점수·순위는 실험용"
"XE3vH8FDco3","QdPLnzMcro","H0109","R0109_1","74.0","27","57","실제 노출 로그 / 점수·순위는 실험용"
"XE3mz5A631k","QdPLnzMcro","H0053","R0053_1","73.0","28","21","실제 노출 로그 / 점수·순위는 실험용"
"XE6tSHpSBtL","QdPLnzMcro","H0192","R0192_1","72.0","29","197","실제 노출 로그 / 점수·순위는 실험용"
"XE4UP5dyz3n","QdPLnzMcro","H0136","R0136_1","71.0","30","165","실제 노출 로그 / 점수·순위는 실험용"
"XEHNakTIYG6","QdPLnzMcro","H0080","R0080_1","70.0","31","133","실제 노출 로그 / 점수·순위는 실험용"
"XEX5PGVhkyc","QdPLnzMcro","H0024","R0024_1","69.0","32","102","실제 노출 로그 / 점수·순위는 실험용"
"XEYnQNsodB3","QdPLnzMcro","H0164","R0164_1","68.0","33","85","실제 노출 로그 / 점수·순위는 실험용"
"XE3ISFQuE9G","QdPLnzMcro","H0108","R0108_1","67.0","34","53","실제 노출 로그 / 점수·순위는 실험용"
"XEzjabzgK4x","QdPLnzMcro","H0052","R0052_1","66.0","35","17","실제 노출 로그 / 점수·순위는 실험용"
"XEWCJLeRdYL","QdPLnzMcro","H0051","R0051_1","65.0","36","12","실제 노출 로그 / 점수·순위는 실험용"
"XEGitX3lBAc","QdPLnzMcro","H0191","R0191_1","64.0","37","193","실제 노출 로그 / 점수·순위는 실험용"
"XEWLiuIHoOn","QdPLnzMcro","H0135","R0135_1","63.0","38","161","실제 노출 로그 / 점수·순위는 실험용"
"XEe35MZO7dD","QdPLnzMcro","H0079","R0079_1","62.0","39","129","실제 노출 로그 / 점수·순위는 실험용"
"XEQMz82gBLr","QdPLnzMcro","H0023","R0023_1","61.0","40","98","실제 노출 로그 / 점수·순위는 실험용"
"XEk7SBNZINt","QdPLnzMcro","H0163","R0163_1","60.0","41","81","실제 노출 로그 / 점수·순위는 실험용"
"XEjYSA135rX","QdPLnzMcro","H0107","R0107_1","59.0","42","49","실제 노출 로그 / 점수·순위는 실험용"
"XEWmuluhvhu","QdPLnzMcro","H0050","R0050_1","58.0","43","7","실제 노출 로그 / 점수·순위는 실험용"
"XEbVDlUbJ4r","QdPLnzMcro","H0190","R0190_1","57.0","44","189","실제 노출 로그 / 점수·순위는 실험용"
"XEdefy3NVRg","QdPLnzMcro","H0134","R0134_1","56.0","45","157","실제 노출 로그 / 점수·순위는 실험용"
"XEKhvtEdExK","QdPLnzMcro","H0078","R0078_1","55.0","46","125","실제 노출 로그 / 점수·순위는 실험용"
"XE7RzvF3kE1","QdPLnzMcro","H0022","R0022_1","54.0","47","94","실제 노출 로그 / 점수·순위는 실험용"
"XE7PyQOLTNi","QdPLnzMcro","H0162","R0162_1","53.0","48","77","실제 노출 로그 / 점수·순위는 실험용"
"XEh05Or4zc1","QdPLnzMcro","H0106","R0106_1","52.0","49","45","실제 노출 로그 / 점수·순위는 실험용"
"XE72cy8Z5Ib","QdPLnzMcro","H0049","R0049_1","51.0","50","2","실제 노출 로그 / 점수·순위는 실험용"
"XEvX9Dvyb9e","QdPLnzMcro","H0189","R0189_1","50.0","51","185","실제 노출 로그 / 점수·순위는 실험용"
"XEVLrSkZQjc","QdPLnzMcro","H0133","R0133_1","49.0","52","153","실제 노출 로그 / 점수·순위는 실험용"
"XE6z5IaYKPq","QdPLnzMcro","H0077","R0077_1","48.0","53","121","실제 노출 로그 / 점수·순위는 실험용"
"XEcuPbbAIZJ","QdPLnzMcro","H0021","R0021_1","47.0","54","90","실제 노출 로그 / 점수·순위는 실험용"
"XEBaIeaLljT","QdPLnzMcro","H0161","R0161_1","46.0","55","73","실제 노출 로그 / 점수·순위는 실험용"
"XEDPHGCUPVm","QdPLnzMcro","H0105","R0105_1","45.0","56","41","실제 노출 로그 / 점수·순위는 실험용"
"XE3tN6vWZ2o","QdPLnzMcro","H0048","R0048_1","44.0","57","198","실제 노출 로그 / 점수·순위는 실험용"
"XESboqB9xUP","QdPLnzMcro","H0188","R0188_1","43.0","58","182","실제 노출 로그 / 점수·순위는 실험용"
"XEMY7K945Hq","QdPLnzMcro","H0132","R0132_1","42.0","59","150","실제 노출 로그 / 점수·순위는 실험용"
"XEmye27ensU","QdPLnzMcro","H0076","R0076_1","41.0","60","118","실제 노출 로그 / 점수·순위는 실험용"
"XEtBdLIALxi","QdPLnzMcro","H0020","R0020_1","40.0","61","86","실제 노출 로그 / 점수·순위는 실험용"
"XEl3CgbSvHd","QdPLnzMcro","H0160","R0160_1","39.0","62","70","실제 노출 로그 / 점수·순위는 실험용"
"XEGSjZS87S8","QdPLnzMcro","H0104","R0104_1","38.0","63","37","실제 노출 로그 / 점수·순위는 실험용"
"XEfLXm030Ss","QdPLnzMcro","H0047","R0047_1","37.0","64","194","실제 노출 로그 / 점수·순위는 실험용"
"XEYwd7qcp6y","QdPLnzMcro","H0187","R0187_1","36.0","65","178","실제 노출 로그 / 점수·순위는 실험용"
"XE2z7BlXw8m","QdPLnzMcro","H0131","R0131_1","35.0","66","146","실제 노출 로그 / 점수·순위는 실험용"
"XEdxmXA0NZj","QdPLnzMcro","H0075","R0075_1","34.0","67","114","실제 노출 로그 / 점수·순위는 실험용"
"XEd0rl8fr0U","QdPLnzMcro","H0019","R0019_1","33.0","68","82","실제 노출 로그 / 점수·순위는 실험용"
"XEA4QW9xzHM","QdPLnzMcro","H0159","R0159_1","32.0","69","66","실제 노출 로그 / 점수·순위는 실험용"
"XEaPapMNAEM","QdPLnzMcro","H0103","R0103_1","31.0","70","32","실제 노출 로그 / 점수·순위는 실험용"
"XE7Q3pZESKe","QdPLnzMcro","H0102","R0102_1","30.0","71","27","실제 노출 로그 / 점수·순위는 실험용"
"XE9NvMWIcvu","QdPLnzMcro","H0046","R0046_1","29.0","72","190","실제 노출 로그 / 점수·순위는 실험용"
"XEzFovbN1hr","QdPLnzMcro","H0186","R0186_1","28.0","73","174","실제 노출 로그 / 점수·순위는 실험용"
"XEmD8wKEseF","QdPLnzMcro","H0130","R0130_1","27.0","74","142","실제 노출 로그 / 점수·순위는 실험용"
"XE8KB0bKepM","QdPLnzMcro","H0074","R0074_1","26.0","75","110","실제 노출 로그 / 점수·순위는 실험용"
"XEzp2ApXW6D","QdPLnzMcro","H0018","R0018_1","25.0","76","78","실제 노출 로그 / 점수·순위는 실험용"
"XEIpC3P0qhX","QdPLnzMcro","H0158","R0158_1","24.0","77","62","실제 노출 로그 / 점수·순위는 실험용"
"XE2AqazYrj9","QdPLnzMcro","H0101","R0101_1","23.0","78","22","실제 노출 로그 / 점수·순위는 실험용"
"XEaOnIe47qr","QdPLnzMcro","H0045","R0045_1","22.0","79","186","실제 노출 로그 / 점수·순위는 실험용"
"XEgwd1CtOyo","QdPLnzMcro","H0185","R0185_1","21.0","80","170","실제 노출 로그 / 점수·순위는 실험용"
"XEQjHlr6AYO","QdPLnzMcro","H0129","R0129_1","20.0","81","138","실제 노출 로그 / 점수·순위는 실험용"
"XER78L6iqnb","QdPLnzMcro","H0073","R0073_1","19.0","82","106","실제 노출 로그 / 점수·순위는 실험용"
"XE7jYnBuu9K","QdPLnzMcro","H0017","R0017_1","18.0","83","74","실제 노출 로그 / 점수·순위는 실험용"
"XEyLKDSq782","QdPLnzMcro","H0157","R0157_1","17.0","84","58","실제 노출 로그 / 점수·순위는 실험용"
"XENyNE8ts4o","QdPLnzMcro","H0100","R0100_1","16.0","85","18","실제 노출 로그 / 점수·순위는 실험용"
"XE8CS6gi7Qp","QdPLnzMcro","H0044","R0044_1","15.0","86","183","실제 노출 로그 / 점수·순위는 실험용"
"XESO1aQAo7J","QdPLnzMcro","H0184","R0184_1","14.0","87","166","실제 노출 로그 / 점수·순위는 실험용"
"XEND4rxKeMf","QdPLnzMcro","H0128","R0128_1","13.0","88","134","실제 노출 로그 / 점수·순위는 실험용"
"XE3E933oznL","QdPLnzMcro","H0072","R0072_1","12.0","89","103","실제 노출 로그 / 점수·순위는 실험용"
"XElEgUixM6d","QdPLnzMcro","H0016","R0016_1","11.0","90","71","실제 노출 로그 / 점수·순위는 실험용"
"XEr4hAxaU75","QdPLnzMcro","H0156","R0156_1","10.0","91","54","실제 노출 로그 / 점수·순위는 실험용"
"XE5iesSAvq5","QdPLnzMcro","H0099","R0099_1","9.0","92","13","실제 노출 로그 / 점수·순위는 실험용"
"XE5lcKtAr6h","QdPLnzMcro","H0043","R0043_1","8.0","93","179","실제 노출 로그 / 점수·순위는 실험용"
"XEWlnSvDQvu","QdPLnzMcro","H0183","R0183_1","7.0","94","162","실제 노출 로그 / 점수·순위는 실험용"
"XE6BVtHkZsK","QdPLnzMcro","H0127","R0127_1","6.0","95","130","실제 노출 로그 / 점수·순위는 실험용"
"XEzJ24cqdOh","QdPLnzMcro","H0071","R0071_1","5.0","96","99","실제 노출 로그 / 점수·순위는 실험용"
"XE4929o6C2t","QdPLnzMcro","H0015","R0015_1","4.0","97","67","실제 노출 로그 / 점수·순위는 실험용"
"XEOaUJGEd08","QdPLnzMcro","H0155","R0155_1","3.0","98","50","실제 노출 로그 / 점수·순위는 실험용"
"XExLJrvBEZo","QdPLnzMcro","H0098","R0098_1","2.0","99","8","실제 노출 로그 / 점수·순위는 실험용"
"XED4XnLzJGG","QdPLnzMcro","H0042","R0042_1","1.0","100","175","실제 노출 로그 / 점수·순위는 실험용"
"XEtLq3jN3J8","QdPLnzMcro","H0182","R0182_1","0.0","101","158","실제 노출 로그 / 점수·순위는 실험용"
"XEuVd2UgwHg","QdPLnzMcro","H0126","R0126_1","0.0","102","126","실제 노출 로그 / 점수·순위는 실험용"
"XE1n1GXSJig","QdPLnzMcro","H0070","R0070_1","0.0","103","95","실제 노출 로그 / 점수·순위는 실험용"
"XEZ5c1CCK3Y","QdPLnzMcro","H0014","R0014_1","0.0","104","63","실제 노출 로그 / 점수·순위는 실험용"
"XEG5hRoYW59","QdPLnzMcro","H0154","R0154_1","0.0","105","46","실제 노출 로그 / 점수·순위는 실험용"
"XEoeGGzvTHX","QdPLnzMcro","H0097","R0097_1","0.0","106","3","실제 노출 로그 / 점수·순위는 실험용"
"XET9dS8GV8M","QdPLnzMcro","H0041","R0041_1","0.0","107","171","실제 노출 로그 / 점수·순위는 실험용"
